Generation	CellName	Probability_BASALB	Probability_BASALA
9	MDAMB468	0.08595021574304168	0.9140497842569584
9	CAL851	0.15197975010952344	0.8480202498904765
9	HCC1500	0.1088797063206952	0.8911202936793048
9	HCC1937	0.05463337911341081	0.9453666208865892
9	HCC1954	0.03502331683146496	0.964976683168535
9	HCC38	0.46232131425923956	0.5376786857407605
9	MDAMB157	0.9532304779435209	0.04676952205647911
9	HCC1806	0.15433462226720546	0.8456653777327945
9	HDQP1	0.049686391957056215	0.9503136080429437
9	BT549	0.9769536400551414	0.023046359944858597
9	MDAMB436	0.9535641582644079	0.04643584173559212
9	CAL51	0.9679402461032456	0.03205975389675442
9	HCC3153	0.07998037666984786	0.9200196233301521
9	SW527	0.8920755417386582	0.10792445826134178
9	HCC1143	0.1734962362159904	0.8265037637840096
9	HCC1395	0.9735776941370146	0.02642230586298544
9	SUM159	0.9938994285802182	0.0061005714197818195
9	HCC2157	0.0892836285308828	0.9107163714691172
9	UACC3199	0.4468554914921616	0.5531445085078384
9	HCC1187	0.10277273223764168	0.8972272677623583
9	HBL100	0.9853332368202733	0.014666763179726705
9	HCC1599	0.11278801369410943	0.8872119863058906
9	MDAMB436	0.9562109058218325	0.043789094178167454
9	HCC1954	0.04018484716027731	0.9598151528397227
9	HCC70	0.07725784965758087	0.9227421503424191
9	BT549	0.9938232021069607	0.006176797893039265
9	SUM149	0.09920735098398484	0.9007926490160152
9	CAL851	0.07271005702079097	0.927289942979209
9	HCC38	0.396636690261026	0.603363309738974
9	HS578T	0.9859208422015406	0.014079157798459363
9	HCC1599	0.08245220989049779	0.9175477901095022
9	HCC70	0.02234401123383472	0.9776559887661653
9	MDAMB231	0.9683689339343372	0.031631066065662794
9	HCC1806	0.10733464370896394	0.892665356291036
9	MB157	0.7174585449737858	0.2825414550262142
9	MDAMB231	0.964895899489684	0.03510410051031598
9	SKBR7	0.8688090035940835	0.13119099640591647
9	Hs_578T	0.972109303615328	0.02789069638467201
9	SUM1315	0.9383403683269491	0.061659631673050885
9	HMC18	0.9767881787316067	0.023211821268393273
9	DU4475	0.6328451309902396	0.36715486900976035
9	CAL120	0.9163419371415576	0.08365806285844235
9	HCC1395	0.961538003022038	0.03846199697796204
9	MX1	0.07788898173946221	0.9221110182605378
9	JIMT1	0.159842992918457	0.840157007081543
9	HCC1569	0.07156267235615052	0.9284373276438495
9	HCC1569	0.19922988131747568	0.8007701186825243
9	HDQP1	0.15784904387841744	0.8421509561215825
9	JIMT1	0.09934202000804004	0.90065797999196
9	SUM102	0.5686792922473748	0.4313207077526252
9	MACLS2	0.05520522880592849	0.9447947711940715
9	MDAMB157	0.9706164218830506	0.02938357811694936
9	HCC1143	0.16661341294434204	0.8333865870556579
9	MDAMB468	0.1245117501080958	0.8754882498919042
9	CAL51	0.9813908251466206	0.01860917485337943
9	SUM229	0.1228489202015073	0.8771510797984927
10	HCC1937	0.05967311066956054	0.9403268893304395
10	BT20	0.05348779212757921	0.9465122078724207
10	HCC1187	0.15281708991999302	0.847182910080007
10	DU4475	0.7267093135387799	0.2732906864612201
10	CAL120	0.9165243713959428	0.08347562860405722
10	BT20	0.13840648992234797	0.8615935100776521
10	MDAMB468	0.08743529643063387	0.9125647035693661
10	CAL851	0.14871831663812485	0.8512816833618752
10	HCC1500	0.11905736035323196	0.880942639646768
10	HCC1937	0.06755313738109651	0.9324468626189035
10	HCC1954	0.033810623206030656	0.9661893767939693
10	HCC38	0.45414089845921524	0.5458591015407848
10	MDAMB157	0.95798596559	0.042014034409999956
10	HCC1806	0.163456594217455	0.8365434057825449
10	HDQP1	0.053112138453947015	0.946887861546053
10	BT549	0.9797910553001337	0.020208944699866338
10	MDAMB436	0.94123134285333	0.05876865714667001
10	CAL51	0.9692653522095447	0.030734647790455316
10	HCC3153	0.0713051412199814	0.9286948587800186
10	SW527	0.8975135612853847	0.10248643871461527
10	HCC1143	0.18056186310210287	0.8194381368978971
10	HCC1395	0.964504605020514	0.03549539497948595
10	SUM159	0.9917291589211232	0.008270841078876767
10	HCC2157	0.08575175312363205	0.914248246876368
10	UACC3199	0.4301483502232971	0.5698516497767029
10	HCC1187	0.10250563778755521	0.8974943622124448
10	HBL100	0.989432344267745	0.010567655732255044
10	HCC1599	0.11267672409427065	0.8873232759057293
10	MDAMB436	0.9472215860072584	0.052778413992741635
10	HCC1954	0.05059540718570052	0.9494045928142995
10	HCC70	0.07024517962670869	0.9297548203732913
10	BT549	0.9895287109099054	0.010471289090094649
10	SUM149	0.11025515227643377	0.8897448477235662
10	CAL851	0.08625957767480502	0.913740422325195
10	HCC38	0.4069991872404348	0.5930008127595652
10	HS578T	0.9799259569733655	0.020074043026634514
10	HCC1599	0.075369387557571	0.9246306124424291
10	HCC70	0.026761118266378357	0.9732388817336216
10	MDAMB231	0.9659570609117876	0.03404293908821243
10	HCC1806	0.12702226549896092	0.8729777345010391
10	MB157	0.7008466985718319	0.2991533014281681
10	MDAMB231	0.9561629079058915	0.043837092094108465
10	SKBR7	0.8518381337196524	0.14816186628034755
10	Hs_578T	0.9702714884460063	0.029728511553993697
10	SUM1315	0.9520074734959064	0.04799252650409358
10	HMC18	0.9790828441898012	0.020917155810198818
10	DU4475	0.6152501072014207	0.3847498927985793
10	CAL120	0.9131738927349979	0.08682610726500206
10	HCC1395	0.9540878795976185	0.04591212040238146
10	MX1	0.08235955635989836	0.9176404436401017
10	JIMT1	0.1543580362818397	0.8456419637181602
10	HCC1569	0.08903288910361729	0.9109671108963827
10	HCC1569	0.22056213452198892	0.7794378654780111
10	HDQP1	0.14613197274252065	0.8538680272574793
10	JIMT1	0.11862941014916044	0.8813705898508396
10	SUM102	0.5622480344988273	0.4377519655011727
10	MACLS2	0.06797407833442774	0.9320259216655723
10	MDAMB157	0.9720306047279347	0.027969395272065323
10	HCC1143	0.17959610100679121	0.8204038989932088
10	MDAMB468	0.12021209326593534	0.8797879067340647
10	CAL51	0.9733920537154666	0.026607946284533446
10	SUM229	0.11387441051552384	0.8861255894844762
11	HCC1937	0.05228731407234051	0.9477126859276594
11	BT20	0.056361284638026386	0.9436387153619736
11	HCC1187	0.14564748667043845	0.8543525133295615
11	DU4475	0.7189409553616438	0.2810590446383562
11	CAL120	0.9149280162543236	0.08507198374567637
11	BT20	0.13211873731951027	0.8678812626804897
11	MDAMB468	0.0806632080543419	0.9193367919456581
11	CAL851	0.14064533460369524	0.8593546653963048
11	HCC1500	0.10718464793642977	0.8928153520635702
11	HCC1937	0.052483845602600845	0.9475161543973991
11	HCC1954	0.030844786810342133	0.9691552131896579
11	HCC38	0.46283717955327813	0.5371628204467218
11	MDAMB157	0.9545764021442823	0.0454235978557177
11	HCC1806	0.16710126195346123	0.8328987380465388
11	HDQP1	0.05802617210810269	0.9419738278918973
11	BT549	0.9807859334412031	0.019214066558796872
11	MDAMB436	0.9520042322490888	0.04799576775091119
11	CAL51	0.9654320010888292	0.034567998911170794
11	HCC3153	0.07491473403432594	0.9250852659656741
11	SW527	0.8958448021563556	0.10415519784364435
11	HCC1143	0.1764830542969457	0.8235169457030543
11	HCC1395	0.9667152803745024	0.033284719625497616
11	SUM159	0.9929311066221738	0.007068893377826235
11	HCC2157	0.0966632782354474	0.9033367217645526
11	UACC3199	0.44935929713785483	0.5506407028621452
11	HCC1187	0.10586509755467557	0.8941349024453245
11	HBL100	0.9898090567230707	0.010190943276929265
11	HCC1599	0.11256286993247898	0.887437130067521
11	MDAMB436	0.957243751224204	0.04275624877579598
11	HCC1954	0.0428480628409622	0.9571519371590378
11	HCC70	0.06912720010322389	0.9308727998967761
11	BT549	0.9904826208372339	0.009517379162766071
11	SUM149	0.10394927435120788	0.8960507256487922
11	CAL851	0.08481362288992231	0.9151863771100777
11	HCC38	0.4232154188921913	0.5767845811078087
11	HS578T	0.9812124962379336	0.018787503762066393
11	HCC1599	0.06389271996840241	0.9361072800315976
11	HCC70	0.028674247581939896	0.9713257524180601
11	MDAMB231	0.9604473926644826	0.039552607335517354
11	HCC1806	0.12034165761013196	0.8796583423898681
11	MB157	0.7065673294511667	0.29343267054883326
11	MDAMB231	0.9621920844224134	0.03780791557758656
11	SKBR7	0.8713761827631813	0.1286238172368187
11	Hs_578T	0.9660698485239038	0.03393015147609624
11	SUM1315	0.9457288626404038	0.05427113735959621
11	HMC18	0.9770256491223804	0.022974350877619565
11	DU4475	0.6146820438513595	0.3853179561486405
11	CAL120	0.91241512006896	0.08758487993104003
11	HCC1395	0.9539359687200142	0.04606403127998582
11	MX1	0.07338898455850591	0.926611015441494
11	JIMT1	0.15784348394523667	0.8421565160547633
11	HCC1569	0.08738252751388427	0.9126174724861157
11	HCC1569	0.20361149561526234	0.7963885043847376
11	HDQP1	0.1500611109154784	0.8499388890845216
11	JIMT1	0.11444331591650725	0.8855566840834928
11	SUM102	0.5666694715195848	0.4333305284804152
11	MACLS2	0.05728645142420957	0.9427135485757905
11	MDAMB157	0.9730385759615129	0.026961424038487114
11	HCC1143	0.18218429610902878	0.8178157038909712
11	MDAMB468	0.11802629476898177	0.8819737052310183
11	CAL51	0.9827440163942157	0.017255983605784286
11	SUM229	0.1322133473526853	0.8677866526473147
