Generation	CellName	Probability_BASALB	Probability_BASALA
8	HCC2157	0.07057658526179812	0.9294234147382019
8	HCC1500	0.1567758443767538	0.8432241556232463
8	HCC1143.1	0.08188333558388439	0.9181166644161156
8	CAL51.1	0.9304552522056854	0.06954474779431463
8	CAL851.1	0.08530846711877935	0.9146915328812206
8	HCC1569.1	0.15511959077694168	0.8448804092230583
8	HCC70.1	0.013749826335597176	0.9862501736644028
8	DU4475.1	0.8364993043272161	0.1635006956727839
8	HCC1937.1	0.01755263687046746	0.9824473631295325
9	Hs_578T	0.9785602907755322	0.021439709224467807
9	HCC1187	0.07778514979596594	0.922214850204034
9	MDAMB157	0.9632722874873217	0.03672771251267826
9	MDAMB436	0.9572896739688963	0.042710326031103696
9	BT549	0.9813274316136922	0.01867256838630782
9	BT20	0.04675848627536115	0.9532415137246388
9	BT549.1	0.9701378355531826	0.02986216444681744
9	CAL120	0.96947161936263	0.030528380637369956
9	CAL51	0.944116857646732	0.05588314235326797
9	CAL851	0.058954242534914277	0.9410457574650857
9	DU4475	0.900490828634497	0.09950917136550297
9	HBL100	0.9614966184924117	0.03850338150758825
9	HCC1143	0.07930444941000017	0.9206955505899999
9	HCC1187.1	0.08795799345801156	0.9120420065419884
9	HCC1395	0.9611744959847683	0.03882550401523166
9	HCC1569	0.13479415392149063	0.8652058460785094
9	HCC1599	0.057006713462844895	0.9429932865371551
9	HCC1806	0.11737784110988314	0.8826221588901169
9	HCC1937	0.03311966665873523	0.9668803333412648
9	HCC1954	0.03880466967465272	0.9611953303253473
9	HCC3153	0.1058757397199118	0.8941242602800882
9	HCC38	0.7683619516749891	0.2316380483250109
9	HCC70	0.032700498453421746	0.9672995015465783
9	HDQP1	0.060311022639674854	0.9396889773603252
9	HS578T	0.9927369910456122	0.007263008954387806
9	JIMT1	0.0743830406873065	0.9256169593126935
9	MACLS2	0.12303348417480418	0.8769665158251958
9	MB157	0.8671853450387621	0.1328146549612379
9	MDAMB157.1	0.9579910499409763	0.04200895005902372
9	MDAMB231	0.9615445408068496	0.03845545919315041
9	MDAMB436.1	0.9754728493435911	0.02452715065640887
9	MDAMB468	0.04887717686364353	0.9511228231363564
9	MX1	0.15385187320971208	0.846148126790288
9	SKBR7	0.9349904499633018	0.06500955003669817
9	SUM102	0.6676099788196441	0.3323900211803559
9	SUM1315	0.9714724894052996	0.028527510594700378
9	SUM149	0.15049359047319585	0.8495064095268041
9	SUM159	0.9729185556418923	0.027081444358107665
9	SUM229	0.21205301046443564	0.7879469895355644
9	SW527	0.8873524410231933	0.11264755897680667
9	UACC3199	0.7102948972711361	0.28970510272886385
9	CAL120.1	0.9707155667274635	0.029284433272536492
9	HCC38.1	0.7169670121242708	0.28303298787572917
9	HCC1599.1	0.07952834540256112	0.9204716545974388
9	HCC1395.1	0.9582608033817791	0.0417391966182209
9	MDAMB468.1	0.025712050647767656	0.9742879493522324
9	MDAMB231.1	0.9540190672834973	0.04598093271650272
9	HCC1954.1	0.032892457818872074	0.9671075421811279
9	JIMT1.1	0.06461418150675054	0.9353858184932494
9	HDQP1.1	0.03991291528698799	0.960087084713012
9	HMC18	0.9276802628543436	0.07231973714565643
9	BT20.1	0.03964492548315227	0.9603550745168478
9	HCC1806.1	0.13970857290917757	0.8602914270908224
9	HCC2157	0.07458054598484704	0.925419454015153
9	HCC1500	0.14466275848096002	0.85533724151904
9	HCC1143.1	0.07702858022136445	0.9229714197786355
9	CAL51.1	0.9278196598811674	0.07218034011883256
9	CAL851.1	0.07527167357518497	0.9247283264248151
9	HCC1569.1	0.16371912732117302	0.836280872678827
9	HCC70.1	0.011289353541534142	0.9887106464584658
9	DU4475.1	0.8594751284135328	0.1405248715864672
9	HCC1937.1	0.019018424783369705	0.9809815752166303
10	Hs_578T	0.969302482471535	0.030697517528464946
10	HCC1187	0.07408208451374779	0.9259179154862522
10	MDAMB157	0.9543853083030608	0.045614691696939214
10	MDAMB436	0.9596589211677806	0.04034107883221938
10	BT549	0.9796216979233229	0.020378302076677124
10	BT20	0.05609189990639523	0.9439081000936048
10	BT549.1	0.9682205826243234	0.03177941737567658
10	CAL120	0.962761064565706	0.03723893543429402
10	CAL51	0.9409704162994514	0.05902958370054856
10	CAL851	0.05191491787303568	0.9480850821269643
10	DU4475	0.9078569818874175	0.09214301811258252
10	HBL100	0.9600529349216654	0.039947065078334565
10	HCC1143	0.0762362652170951	0.9237637347829049
10	HCC1187.1	0.09103060886830572	0.9089693911316943
10	HCC1395	0.9659975073312946	0.034002492668705364
10	HCC1569	0.11828681184618761	0.8817131881538124
10	HCC1599	0.04945249213256236	0.9505475078674377
10	HCC1806	0.11015959601314311	0.8898404039868569
10	HCC1937	0.028015289276697088	0.971984710723303
10	HCC1954	0.03722066362124752	0.9627793363787525
10	HCC3153	0.09766421147590927	0.9023357885240907
10	HCC38	0.7543672759770812	0.2456327240229188
10	HCC70	0.03148753356427958	0.9685124664357204
10	HDQP1	0.05174355564278233	0.9482564443572177
10	HS578T	0.9968948469854552	0.003105153014544837
10	JIMT1	0.08820859715025416	0.9117914028497458
10	MACLS2	0.11418678569436538	0.8858132143056346
10	MB157	0.8786089429283385	0.12139105707166153
10	MDAMB157.1	0.952544804876398	0.04745519512360197
10	MDAMB231	0.9681711304685159	0.031828869531484116
10	MDAMB436.1	0.9765871367695348	0.02341286323046521
10	MDAMB468	0.04103888879291147	0.9589611112070885
10	MX1	0.13457945704296811	0.8654205429570319
10	SKBR7	0.9327384779954637	0.06726152200453628
10	SUM102	0.6746708450502074	0.32532915494979264
10	SUM1315	0.9617290667519539	0.03827093324804609
10	SUM149	0.1324858752199125	0.8675141247800875
10	SUM159	0.9776934375920763	0.022306562407923725
10	SUM229	0.21283003125247255	0.7871699687475274
10	SW527	0.8954945083447452	0.1045054916552548
10	UACC3199	0.6941880330781436	0.3058119669218564
10	CAL120.1	0.9716022579269349	0.028397742073065113
10	HCC38.1	0.7208878586572999	0.2791121413427001
10	HCC1599.1	0.07185622310594747	0.9281437768940526
10	HCC1395.1	0.9542130220189754	0.0457869779810246
10	MDAMB468.1	0.028186247865261933	0.9718137521347381
10	MDAMB231.1	0.9613190707612349	0.038680929238765094
10	HCC1954.1	0.024156526925695837	0.9758434730743042
10	JIMT1.1	0.07788980394603952	0.9221101960539605
10	HDQP1.1	0.04764689344471726	0.9523531065552827
10	HMC18	0.9274040603258351	0.07259593967416489
10	BT20.1	0.040821186119543995	0.959178813880456
10	HCC1806.1	0.16743441018657476	0.8325655898134252
10	HCC2157	0.06780687722938096	0.932193122770619
10	HCC1500	0.14189350599805184	0.8581064940019482
10	HCC1143.1	0.08583700774362378	0.9141629922563762
10	CAL51.1	0.9289835283674495	0.07101647163255054
10	CAL851.1	0.09836692393020302	0.901633076069797
10	HCC1569.1	0.17773589384594515	0.8222641061540549
10	HCC70.1	0.012364049296276096	0.9876359507037239
10	DU4475.1	0.8668811055084957	0.13311889449150427
10	HCC1937.1	0.01705680994480601	0.982943190055194
11	Hs_578T	0.9716755132387063	0.028324486761293732
11	HCC1187	0.0817775933217296	0.9182224066782704
11	MDAMB157	0.9553463406933385	0.04465365930666154
11	MDAMB436	0.956456427385771	0.04354357261422903
11	BT549	0.9780342184339944	0.021965781566005593
11	BT20	0.05302498176367408	0.9469750182363259
11	BT549.1	0.9596350293343963	0.04036497066560374
11	CAL120	0.9645889951443295	0.0354110048556705
11	CAL51	0.9388940537435586	0.06110594625644139
11	CAL851	0.054275325992379164	0.9457246740076208
11	DU4475	0.8904977391778103	0.10950226082218972
11	HBL100	0.960571743812958	0.03942825618704204
11	HCC1143	0.07830660842113528	0.9216933915788648
11	HCC1187.1	0.08209461918912744	0.9179053808108726
11	HCC1395	0.9557260926658279	0.044273907334172136
11	HCC1569	0.12417749331062249	0.8758225066893776
11	HCC1599	0.05845487926338923	0.9415451207366108
11	HCC1806	0.1451024272558169	0.8548975727441831
11	HCC1937	0.030915516809074527	0.9690844831909254
11	HCC1954	0.04983427129379691	0.9501657287062031
11	HCC3153	0.10685885130614887	0.8931411486938511
11	HCC38	0.7703122079789133	0.2296877920210867
11	HCC70	0.037237869655349774	0.9627621303446502
11	HDQP1	0.05162934566962944	0.9483706543303706
11	HS578T	0.9938895314227509	0.006110468577249062
11	JIMT1	0.08960932093391347	0.9103906790660865
11	MACLS2	0.13737043072013572	0.8626295692798642
11	MB157	0.8598920548016666	0.14010794519833336
11	MDAMB157.1	0.9539271924640552	0.04607280753594478
11	MDAMB231	0.9602581921642641	0.03974180783573589
11	MDAMB436.1	0.9721627186211339	0.027837281378866097
11	MDAMB468	0.04356230520372789	0.956437694796272
11	MX1	0.13836411291467798	0.861635887085322
11	SKBR7	0.9323639374983381	0.06763606250166188
11	SUM102	0.674724189288088	0.32527581071191203
11	SUM1315	0.9685878805124887	0.031412119487511325
11	SUM149	0.1341985693558734	0.8658014306441266
11	SUM159	0.9691114228247736	0.030888577175226417
11	SUM229	0.22417142159024545	0.7758285784097545
11	SW527	0.8919347663827278	0.10806523361727216
11	UACC3199	0.7063411376860373	0.29365886231396265
11	CAL120.1	0.974389461901266	0.025610538098734037
11	HCC38.1	0.7062305107185163	0.2937694892814837
11	HCC1599.1	0.09029006627071523	0.9097099337292848
11	HCC1395.1	0.951891125851894	0.04810887414810605
11	MDAMB468.1	0.03136260952849962	0.9686373904715004
11	MDAMB231.1	0.9652472600825126	0.034752739917487396
11	HCC1954.1	0.03474011155052884	0.9652598884494712
11	JIMT1.1	0.08275779590236576	0.9172422040976342
11	HDQP1.1	0.047668531020426654	0.9523314689795733
11	HMC18	0.9161082595902376	0.08389174040976244
11	BT20.1	0.039244780760500066	0.9607552192394999
11	HCC1806.1	0.16862904202012952	0.8313709579798705
11	HCC2157	0.06219477598152896	0.937805224018471
11	HCC1500	0.13107296458536125	0.8689270354146388
11	HCC1143.1	0.09123769593762003	0.90876230406238
11	CAL51.1	0.9270980812216028	0.07290191877839725
11	CAL851.1	0.09187014950693112	0.9081298504930688
11	HCC1569.1	0.18269051268748457	0.8173094873125154
11	HCC70.1	0.013203566228199334	0.9867964337718007
11	DU4475.1	0.8567147289511432	0.1432852710488568
11	HCC1937.1	0.025864147912993702	0.9741358520870063
12	Hs_578T	0.9718489659407565	0.028151034059243463
12	HCC1187	0.09343886100357968	0.9065611389964203
12	MDAMB157	0.9544682485797165	0.04553175142028354
12	MDAMB436	0.9560808227707108	0.043919177229289175
12	BT549	0.9834868769788954	0.016513123021104636
12	BT20	0.05474664161345627	0.9452533583865437
12	BT549.1	0.960118464926925	0.039881535073075014
12	CAL120	0.9670953877548879	0.0329046122451121
12	CAL51	0.935685738681975	0.06431426131802498
12	CAL851	0.059914312645861556	0.9400856873541384
12	DU4475	0.9061295829044541	0.09387041709554589
12	HBL100	0.9650759561952735	0.03492404380472647
12	HCC1143	0.06996575279184285	0.9300342472081572
12	HCC1187.1	0.10450129106704216	0.8954987089329578
12	HCC1395	0.9580465131367014	0.041953486863298584
12	HCC1569	0.13819487734283112	0.8618051226571689
12	HCC1599	0.06478471519774279	0.9352152848022572
12	HCC1806	0.15584530993072573	0.8441546900692742
12	HCC1937	0.02473681605557347	0.9752631839444266
12	HCC1954	0.052275721726736696	0.9477242782732633
12	HCC3153	0.10979406986509094	0.890205930134909
12	HCC38	0.7754663364866464	0.22453366351335358
12	HCC70	0.032429068971686036	0.9675709310283139
12	HDQP1	0.05419257825963498	0.945807421740365
12	HS578T	0.9905240492779597	0.009475950722040327
12	JIMT1	0.09394332490180339	0.9060566750981967
12	MACLS2	0.13242782259415933	0.8675721774058407
12	MB157	0.865981680419696	0.13401831958030397
12	MDAMB157.1	0.9526076335124825	0.047392366487517545
12	MDAMB231	0.9664554350840586	0.03354456491594138
12	MDAMB436.1	0.9696790883968935	0.03032091160310646
12	MDAMB468	0.05000253719040244	0.9499974628095975
12	MX1	0.14634011284772003	0.85365988715228
12	SKBR7	0.9269199545766519	0.07308004542334812
12	SUM102	0.6743581482427751	0.32564185175722493
12	SUM1315	0.9621148902841566	0.03788510971584336
12	SUM149	0.15972409746779992	0.8402759025322001
12	SUM159	0.9694215004251627	0.03057849957483727
12	SUM229	0.23947817323825019	0.7605218267617498
12	SW527	0.8872992061831944	0.11270079381680564
12	UACC3199	0.7093598300566472	0.29064016994335284
12	CAL120.1	0.9728634766113291	0.027136523388670897
12	HCC38.1	0.7164938526160046	0.2835061473839954
12	HCC1599.1	0.10561423843120883	0.8943857615687911
12	HCC1395.1	0.9614035137439884	0.03859648625601164
12	MDAMB468.1	0.03390431160823303	0.966095688391767
12	MDAMB231.1	0.9748537510693109	0.025146248930689064
12	HCC1954.1	0.04083529333268069	0.9591647066673193
12	JIMT1.1	0.09449208162602445	0.9055079183739756
12	HDQP1.1	0.06546351842374183	0.9345364815762581
12	HMC18	0.9252828822231329	0.07471711777686707
12	BT20.1	0.04165765116199251	0.9583423488380075
12	HCC1806.1	0.1975762950199988	0.8024237049800012
12	HCC2157	0.08177071909053647	0.9182292809094635
12	HCC1500	0.17756809639034946	0.8224319036096506
12	HCC1143.1	0.10166223633672303	0.898337763663277
12	CAL51.1	0.9277955947393784	0.07220440526062155
12	CAL851.1	0.10830769040291184	0.8916923095970881
12	HCC1569.1	0.1838702819299534	0.8161297180700466
12	HCC70.1	0.01774305203920065	0.9822569479607993
12	DU4475.1	0.8911227113097417	0.10887728869025826
12	HCC1937.1	0.023557054212486238	0.9764429457875138
13	Hs_578T	0.97568250875647	0.02431749124353
13	HCC1187	0.1002018624704939	0.8997981375295061
13	MDAMB157	0.9494751612330717	0.05052483876692826
13	MDAMB436	0.9529750199059297	0.0470249800940703
13	BT549	0.9824805630838643	0.017519436916135667
13	BT20	0.052949595779807554	0.9470504042201925
13	BT549.1	0.9634624395976801	0.036537560402319924
13	CAL120	0.9588129208131985	0.041187079186801534
13	CAL51	0.9346519682967999	0.06534803170320014
13	CAL851	0.056839708971730886	0.9431602910282691
13	DU4475	0.8947062492165793	0.10529375078342074
13	HBL100	0.9540611239644903	0.045938876035509724
13	HCC1143	0.07489168862985612	0.9251083113701439
13	HCC1187.1	0.10753601139206363	0.8924639886079364
13	HCC1395	0.9564722019863333	0.043527798013666685
13	HCC1569	0.12376105961009568	0.8762389403899044
13	HCC1599	0.06738865416006595	0.9326113458399341
13	HCC1806	0.15104593641050587	0.8489540635894941
13	HCC1937	0.043576731442033945	0.9564232685579661
13	HCC1954	0.0481103441181313	0.9518896558818687
13	HCC3153	0.12056436559282559	0.8794356344071744
13	HCC38	0.780449148708992	0.21955085129100804
13	HCC70	0.034170086351271466	0.9658299136487285
13	HDQP1	0.057886020389093226	0.9421139796109068
13	HS578T	0.9896719489484255	0.010328051051574527
13	JIMT1	0.11152783390491353	0.8884721660950865
13	MACLS2	0.13890659367493233	0.8610934063250677
13	MB157	0.8671767003066086	0.13282329969339135
13	MDAMB157.1	0.944099926530554	0.05590007346944603
13	MDAMB231	0.9641930855466236	0.03580691445337636
13	MDAMB436.1	0.9704320295082657	0.02956797049173432
13	MDAMB468	0.0482297775211284	0.9517702224788716
13	MX1	0.15547253747531503	0.844527462524685
13	SKBR7	0.9336869158916613	0.0663130841083387
13	SUM102	0.6764337619349152	0.3235662380650848
13	SUM1315	0.9593807631466451	0.04061923685335489
13	SUM149	0.1701624824126378	0.8298375175873622
13	SUM159	0.9691440747439256	0.03085592525607439
13	SUM229	0.2474469634462508	0.7525530365537492
13	SW527	0.9032632271191304	0.09673677288086957
13	UACC3199	0.7169595211924761	0.2830404788075239
13	CAL120.1	0.9736802101005195	0.026319789899480472
13	HCC38.1	0.716296770276484	0.283703229723516
13	HCC1599.1	0.09462538814819982	0.9053746118518002
13	HCC1395.1	0.9483650537849341	0.051634946215065924
13	MDAMB468.1	0.03266406508303198	0.967335934916968
13	MDAMB231.1	0.9527087748166344	0.04729122518336559
13	HCC1954.1	0.03675308381052267	0.9632469161894773
13	JIMT1.1	0.09766703672610551	0.9023329632738945
13	HDQP1.1	0.06849117592303763	0.9315088240769623
13	HMC18	0.9123253725241678	0.08767462747583221
13	BT20.1	0.04332804225402311	0.9566719577459769
13	HCC1806.1	0.17779501344114793	0.8222049865588521
13	HCC2157	0.07921134605098387	0.9207886539490161
13	HCC1500	0.1702459549682374	0.8297540450317626
13	HCC1143.1	0.10012080265858479	0.8998791973414152
13	CAL51.1	0.9251243283655242	0.07487567163447584
13	CAL851.1	0.10555126162873976	0.8944487383712603
13	HCC1569.1	0.18105166199194805	0.818948338008052
13	HCC70.1	0.021181258315969304	0.9788187416840307
13	DU4475.1	0.8550357632421358	0.14496423675786418
13	HCC1937.1	0.028094351061726953	0.971905648938273
14	Hs_578T	0.9689041151205996	0.031095884879400404
14	HCC1187	0.09078625172095942	0.9092137482790406
14	MDAMB157	0.9458686981317571	0.05413130186824289
14	MDAMB436	0.9584972046800723	0.04150279531992773
14	BT549	0.9752815690088784	0.024718430991121587
14	BT20	0.07122183664605716	0.9287781633539428
14	BT549.1	0.9586766656313126	0.0413233343686874
14	CAL120	0.9589997909325834	0.04100020906741664
14	CAL51	0.9317226235474431	0.06827737645255694
14	CAL851	0.05345973191236356	0.9465402680876365
14	DU4475	0.8954970193317187	0.10450298066828134
14	HBL100	0.952207381585575	0.04779261841442495
14	HCC1143	0.07682758068285883	0.9231724193171411
14	HCC1187.1	0.10618216568506417	0.8938178343149359
14	HCC1395	0.9618235735459352	0.03817642645406483
14	HCC1569	0.14672514703943693	0.853274852960563
14	HCC1599	0.0688355629935816	0.9311644370064184
14	HCC1806	0.1759687795631156	0.8240312204368844
14	HCC1937	0.05091299498062642	0.9490870050193736
14	HCC1954	0.06828650247881077	0.9317134975211893
14	HCC3153	0.12633874751422103	0.873661252485779
14	HCC38	0.7763651565293138	0.22363484347068618
14	HCC70	0.03578115988886163	0.9642188401111383
14	HDQP1	0.0704050426693472	0.9295949573306528
14	HS578T	0.9880993942933028	0.011900605706697154
14	JIMT1	0.11695940533571271	0.8830405946642873
14	MACLS2	0.14998530064996504	0.8500146993500349
14	MB157	0.8670914213688681	0.13290857863113192
14	MDAMB157.1	0.9489868719230992	0.05101312807690084
14	MDAMB231	0.9571300926984206	0.04286990730157936
14	MDAMB436.1	0.9716970502920618	0.02830294970793823
14	MDAMB468	0.051836268320281924	0.9481637316797181
14	MX1	0.1754367839984971	0.8245632160015028
14	SKBR7	0.9412363747347379	0.05876362526526213
14	SUM102	0.6801486479409902	0.31985135205900983
14	SUM1315	0.9562755532941528	0.043724446705847186
14	SUM149	0.17897013213486326	0.8210298678651368
14	SUM159	0.9720257872785527	0.02797421272144729
14	SUM229	0.28529308343152804	0.714706916568472
14	SW527	0.9021097122742254	0.09789028772577457
14	UACC3199	0.7056577032817033	0.2943422967182967
14	CAL120.1	0.9708180252961961	0.029181974703803903
14	HCC38.1	0.7169318112194355	0.2830681887805645
14	HCC1599.1	0.11073432605131123	0.8892656739486888
14	HCC1395.1	0.9545777591322712	0.045422240867728836
14	MDAMB468.1	0.040782802143058794	0.9592171978569413
14	MDAMB231.1	0.965002186506897	0.03499781349310305
14	HCC1954.1	0.05247614118459637	0.9475238588154036
14	JIMT1.1	0.11156788720318794	0.888432112796812
14	HDQP1.1	0.08650587508858157	0.9134941249114185
14	HMC18	0.9262865469163064	0.07371345308369359
14	BT20.1	0.052525079960923655	0.9474749200390763
14	HCC1806.1	0.22117317778782875	0.7788268222121713
14	HCC2157	0.10248125776006543	0.8975187422399346
14	HCC1500	0.18370948920110342	0.8162905107988966
14	HCC1143.1	0.12176072298333447	0.8782392770166655
14	CAL51.1	0.9239873320079905	0.07601266799200945
14	CAL851.1	0.13445692109672933	0.8655430789032706
14	HCC1569.1	0.214087626069408	0.785912373930592
14	HCC70.1	0.020582879646564026	0.979417120353436
14	DU4475.1	0.8827096792320676	0.11729032076793244
14	HCC1937.1	0.03343083091392971	0.9665691690860703
15	Hs_578T	0.9752226656308948	0.02477733436910523
15	HCC1187	0.11491637308283587	0.8850836269171641
15	MDAMB157	0.9552920669481545	0.044707933051845505
15	MDAMB436	0.9520597607886114	0.04794023921138857
15	BT549	0.9759543299701617	0.024045670029838262
15	BT20	0.07849260700585943	0.9215073929941405
15	BT549.1	0.9544630415665268	0.04553695843347316
15	CAL120	0.963216733107214	0.03678326689278599
15	CAL51	0.9352023729638198	0.0647976270361802
15	CAL851	0.06600284561906429	0.9339971543809357
15	DU4475	0.902790277255836	0.09720972274416395
15	HBL100	0.9540455139976705	0.04595448600232954
15	HCC1143	0.08578188106752518	0.9142181189324748
15	HCC1187.1	0.12483682214099613	0.8751631778590039
15	HCC1395	0.9559908541316283	0.04400914586837168
15	HCC1569	0.18295560847151413	0.8170443915284858
15	HCC1599	0.08359863480300223	0.9164013651969978
15	HCC1806	0.18036745709184468	0.8196325429081553
15	HCC1937	0.05223936209082722	0.9477606379091728
15	HCC1954	0.061872470792676014	0.938127529207324
15	HCC3153	0.13852824662278237	0.8614717533772176
15	HCC38	0.7773689025559148	0.22263109744408516
15	HCC70	0.03629629581988258	0.9637037041801174
15	HDQP1	0.07223083441731018	0.9277691655826898
15	HS578T	0.9869857016770166	0.013014298322983398
15	JIMT1	0.1444778122295814	0.8555221877704187
15	MACLS2	0.16482895509510131	0.8351710449048987
15	MB157	0.865140176179943	0.134859823820057
15	MDAMB157.1	0.9540598593688193	0.04594014063118068
15	MDAMB231	0.9579224979596183	0.04207750204038174
15	MDAMB436.1	0.9710747444500223	0.028925255549977713
15	MDAMB468	0.06025130261784948	0.9397486973821505
15	MX1	0.20049851669196608	0.7995014833080339
15	SKBR7	0.9463903712195898	0.0536096287804102
15	SUM102	0.6832988538187285	0.31670114618127154
15	SUM1315	0.9531995102129567	0.04680048978704332
15	SUM149	0.19925490502444132	0.8007450949755587
15	SUM159	0.9737114051165073	0.026288594883492666
15	SUM229	0.3025060930542348	0.6974939069457652
15	SW527	0.8894361143867887	0.11056388561321129
15	UACC3199	0.7311688227602351	0.2688311772397649
15	CAL120.1	0.9649681886983307	0.035031811301669324
15	HCC38.1	0.7344092815342309	0.2655907184657691
15	HCC1599.1	0.12296355196691275	0.8770364480330872
15	HCC1395.1	0.9562042527934018	0.04379574720659818
15	MDAMB468.1	0.048252088058892244	0.9517479119411077
15	MDAMB231.1	0.9611762705702424	0.03882372942975765
15	HCC1954.1	0.05645899381515393	0.943541006184846
15	JIMT1.1	0.12902729352982	0.87097270647018
15	HDQP1.1	0.10443351412109118	0.8955664858789089
15	HMC18	0.9043156875659534	0.09568431243404663
15	BT20.1	0.0623169359593855	0.9376830640406145
15	HCC1806.1	0.24728331409520865	0.7527166859047913
15	HCC2157	0.10588717983306299	0.894112820166937
15	HCC1500	0.19845538986310482	0.8015446101368952
15	HCC1143.1	0.1244501163415005	0.8755498836584995
15	CAL51.1	0.919619832371108	0.080380167628892
15	CAL851.1	0.1420931756557354	0.8579068243442646
15	HCC1569.1	0.24030969701017793	0.7596903029898221
15	HCC70.1	0.02242091150473676	0.9775790884952632
15	DU4475.1	0.8989557203321902	0.10104427966780982
15	HCC1937.1	0.039233952773872954	0.960766047226127
16	Hs_578T	0.9702516093107932	0.02974839068920676
16	HCC1187	0.1135704965388429	0.8864295034611571
16	MDAMB157	0.9537065861090666	0.046293413890933444
16	MDAMB436	0.9577408251217395	0.042259174878260475
16	BT549	0.9724064246665374	0.027593575333462628
16	BT20	0.09347773080969261	0.9065222691903074
16	BT549.1	0.9612918648357521	0.03870813516424787
16	CAL120	0.9614773059389881	0.03852269406101194
16	CAL51	0.9260020691096799	0.07399793089032014
16	CAL851	0.07566103064242012	0.9243389693575799
16	DU4475	0.8955617643255398	0.1044382356744602
16	HBL100	0.9508808526733641	0.049119147326635915
16	HCC1143	0.11016794909443066	0.8898320509055694
16	HCC1187.1	0.12573060790248428	0.8742693920975158
16	HCC1395	0.9520916744742524	0.04790832552574764
16	HCC1569	0.1955041979494996	0.8044958020505004
16	HCC1599	0.08954457931468042	0.9104554206853196
16	HCC1806	0.20147250840534003	0.79852749159466
16	HCC1937	0.04967003883645711	0.9503299611635428
16	HCC1954	0.07598461226873299	0.924015387731267
16	HCC3153	0.17151891793610094	0.828481082063899
16	HCC38	0.7835660958883174	0.21643390411168262
16	HCC70	0.04719287193808939	0.9528071280619106
16	HDQP1	0.09767196546661835	0.9023280345333816
16	HS578T	0.9832859455841949	0.01671405441580509
16	JIMT1	0.1435291043929057	0.8564708956070943
16	MACLS2	0.18760137538662347	0.8123986246133765
16	MB157	0.8620785996344004	0.13792140036559963
16	MDAMB157.1	0.9509881222712662	0.04901187772873383
16	MDAMB231	0.9580564029432088	0.04194359705679118
16	MDAMB436.1	0.9737711294516724	0.026228870548327565
16	MDAMB468	0.07163762507853293	0.9283623749214671
16	MX1	0.2251041113270464	0.7748958886729536
16	SKBR7	0.9361630688055194	0.06383693119448064
16	SUM102	0.6957662794655453	0.30423372053445474
16	SUM1315	0.9464512434853699	0.05354875651463009
16	SUM149	0.2547834006646825	0.7452165993353175
16	SUM159	0.9649129046297132	0.03508709537028676
16	SUM229	0.35254831427602257	0.6474516857239774
16	SW527	0.8907886827789185	0.10921131722108146
16	UACC3199	0.7152313387568857	0.2847686612431143
16	CAL120.1	0.9677293517009946	0.03227064829900539
16	HCC38.1	0.7437550797046669	0.2562449202953331
16	HCC1599.1	0.12141851201340255	0.8785814879865974
16	HCC1395.1	0.9578825041605329	0.04211749583946711
16	MDAMB468.1	0.04552389437821153	0.9544761056217885
16	MDAMB231.1	0.9586568635595086	0.04134313644049137
16	HCC1954.1	0.07859175478081822	0.9214082452191817
16	JIMT1.1	0.1370408662680539	0.8629591337319461
16	HDQP1.1	0.10645043162006676	0.8935495683799333
16	HMC18	0.9043891468165579	0.09561085318344209
16	BT20.1	0.07325109446020345	0.9267489055397966
16	HCC1806.1	0.24162748707390636	0.7583725129260936
16	HCC2157	0.10086544640132292	0.8991345535986771
16	HCC1500	0.22281538019535696	0.777184619804643
16	HCC1143.1	0.15389497395144064	0.8461050260485594
16	CAL51.1	0.9283555072910153	0.07164449270898465
16	CAL851.1	0.1319860667047558	0.8680139332952442
16	HCC1569.1	0.24528876529739765	0.7547112347026024
16	HCC70.1	0.03505544088118337	0.9649445591188166
16	DU4475.1	0.8851728194095857	0.1148271805904143
16	HCC1937.1	0.03675808598528364	0.9632419140147164
17	Hs_578T	0.9658307040014892	0.03416929599851082
17	HCC1187	0.1372126127153041	0.8627873872846958
17	MDAMB157	0.9374826124017226	0.06251738759827741
17	MDAMB436	0.9549774534889576	0.04502254651104243
17	BT549	0.9688971527548413	0.03110284724515866
17	BT20	0.09785036602818184	0.9021496339718181
17	BT549.1	0.9507014576391791	0.049298542360820874
17	CAL120	0.9641749435409981	0.035825056459001914
17	CAL51	0.9209806441068831	0.07901935589311693
17	CAL851	0.0815584256005953	0.9184415743994047
17	DU4475	0.894738663709702	0.10526133629029799
17	HBL100	0.9536107319194621	0.04638926808053789
17	HCC1143	0.11120828170963895	0.8887917182903611
17	HCC1187.1	0.14802879700420637	0.8519712029957937
17	HCC1395	0.9538845039858578	0.04611549601414222
17	HCC1569	0.23094337759681122	0.7690566224031887
17	HCC1599	0.09804539981542743	0.9019546001845726
17	HCC1806	0.2217138821655495	0.7782861178344505
17	HCC1937	0.05502129173734499	0.9449787082626551
17	HCC1954	0.07632075592573821	0.9236792440742618
17	HCC3153	0.17464564325739135	0.8253543567426087
17	HCC38	0.7858306508024634	0.2141693491975366
17	HCC70	0.052093211751598034	0.947906788248402
17	HDQP1	0.11534165864154045	0.8846583413584596
17	HS578T	0.9813864383565523	0.01861356164344774
17	JIMT1	0.1572151010318304	0.8427848989681697
17	MACLS2	0.20249180765199631	0.7975081923480036
17	MB157	0.8756518054423786	0.12434819455762136
